id,pipeline,schema_valid,bounds_safe,correct,payload_bytes,final_angle,latency_us
784,MTP_DSL,True,True,True,54,-55.3,6.154
784,RAW_LLM,True,True,True,37,-55.3,3.917
785,MTP_DSL,True,True,True,55,-65.5,5.348
785,RAW_LLM,True,True,True,37,-65.5,3.473
786,MTP_DSL,True,True,True,52,2.7,5.836
786,RAW_LLM,True,True,True,35,2.7,3.895
787,MTP_DSL,True,True,False,54,50.4,6.568
787,RAW_LLM,True,True,True,60,65.8,3.987
788,MTP_DSL,True,True,True,54,-32.9,7.686
788,RAW_LLM,True,True,True,86,-32.9,4.209
789,MTP_DSL,True,True,True,53,-0.6,5.387
789,RAW_LLM,True,True,True,34,-0.6,3.728
790,MTP_DSL,True,True,True,54,-21.9,9.45
790,RAW_LLM,True,True,True,85,-21.9,5.485
791,MTP_DSL,True,True,True,55,-69.6,5.545
791,RAW_LLM,True,True,True,37,-69.6,3.441
792,MTP_DSL,True,True,True,54,-90.0,6.219
792,RAW_LLM,False,False,False,38,-186.7,3.834
793,MTP_DSL,True,True,True,53,11.3,5.216
793,RAW_LLM,True,True,True,37,11.3,3.401
794,MTP_DSL,True,True,True,54,-68.9,6.086
794,RAW_LLM,True,True,True,37,-68.9,3.955
795,MTP_DSL,True,True,True,53,90.0,5.913
795,RAW_LLM,False,False,False,35,110.6,3.693
796,MTP_DSL,True,True,True,55,-26.5,5.35
796,RAW_LLM,True,True,True,37,-26.5,3.287
797,MTP_DSL,True,True,True,54,-86.5,5.582
797,RAW_LLM,True,True,True,35,-86.5,3.726
798,MTP_DSL,True,True,True,52,0.0,5.119
798,RAW_LLM,True,True,True,27,0.0,3.525
799,MTP_DSL,True,True,True,54,-50.8,8.314
799,RAW_LLM,True,True,True,83,-50.8,5.621
800,MTP_DSL,True,True,True,53,44.6,5.488
800,RAW_LLM,True,True,True,34,44.6,3.548
801,MTP_DSL,True,True,True,54,90.0,5.29
801,RAW_LLM,False,False,False,37,135.7,3.92
802,MTP_DSL,True,True,True,54,-90.0,5.795
802,RAW_LLM,False,False,False,36,-326.0,3.492
803,MTP_DSL,True,True,True,52,5.0,5.629
803,RAW_LLM,True,True,True,35,5.0,4.099
804,MTP_DSL,True,True,False,53,56.7,7.188
804,RAW_LLM,True,True,True,59,-89.2,4.032
805,MTP_DSL,True,True,True,53,90.0,5.872
805,RAW_LLM,False,False,False,37,131.9,4.181
806,MTP_DSL,True,True,True,53,0.0,4.262
806,RAW_LLM,True,True,True,27,0.0,2.893
807,MTP_DSL,True,True,True,54,-58.5,4.981
807,RAW_LLM,True,True,True,38,-58.5,2.926
808,MTP_DSL,True,True,True,55,-90.0,5.851
808,RAW_LLM,False,False,False,38,-350.0,3.234
809,MTP_DSL,True,True,True,54,-11.3,7.397
809,RAW_LLM,True,True,True,86,-11.3,4.316
810,MTP_DSL,True,True,True,54,-90.0,5.516
810,RAW_LLM,False,False,False,39,-182.4,2.945
811,MTP_DSL,True,True,True,53,31.7,5.415
811,RAW_LLM,True,True,True,34,31.7,3.552
812,MTP_DSL,True,True,True,54,-19.1,6.322
812,RAW_LLM,True,True,True,37,-19.1,3.893
813,MTP_DSL,True,True,True,53,0.0,4.304
813,RAW_LLM,True,True,True,27,0.0,2.905
814,MTP_DSL,True,True,True,55,-54.3,8.175
814,RAW_LLM,True,True,True,85,-54.3,4.68
815,MTP_DSL,True,True,True,55,-90.0,5.509
815,RAW_LLM,False,False,False,38,-240.9,3.271
816,MTP_DSL,True,True,True,54,-90.0,5.389
816,RAW_LLM,False,False,False,39,-105.3,3.082
817,MTP_DSL,True,True,True,54,88.0,5.153
817,RAW_LLM,True,True,True,36,88.0,3.263
818,MTP_DSL,True,True,True,54,-35.4,5.57
818,RAW_LLM,True,True,True,35,-35.4,3.842
819,MTP_DSL,True,True,True,53,26.4,5.841
819,RAW_LLM,True,True,True,36,26.4,3.849
820,MTP_DSL,True,True,True,55,-11.9,8.058
820,RAW_LLM,True,True,True,85,-11.9,4.802
821,MTP_DSL,True,True,True,53,47.0,6.997
821,RAW_LLM,True,True,True,85,47.0,4.167
822,MTP_DSL,True,True,True,53,0.0,4.505
822,RAW_LLM,True,True,True,27,0.0,3.126
823,MTP_DSL,True,True,True,54,90.0,5.331
823,RAW_LLM,False,False,False,37,169.3,3.255
824,MTP_DSL,True,True,False,55,-13.6,6.923
824,RAW_LLM,True,True,True,61,70.9,3.95
825,MTP_DSL,True,True,True,54,90.0,5.272
825,RAW_LLM,False,False,False,37,314.5,4.017
826,MTP_DSL,True,True,True,54,90.0,5.462
826,RAW_LLM,False,False,False,37,331.6,3.84
827,MTP_DSL,True,True,True,53,0.0,4.338
827,RAW_LLM,True,True,True,27,0.0,2.918
828,MTP_DSL,True,True,True,53,0.0,4.33
828,RAW_LLM,True,True,True,27,0.0,2.904
829,MTP_DSL,True,True,True,53,0.0,4.605
829,RAW_LLM,True,True,True,27,0.0,3.064
830,MTP_DSL,True,True,True,54,-24.6,5.057
830,RAW_LLM,True,True,True,38,-24.6,2.974
831,MTP_DSL,True,True,True,54,80.8,5.182
831,RAW_LLM,True,True,True,36,80.8,3.472
832,MTP_DSL,True,True,True,54,-40.7,6.204
832,RAW_LLM,True,True,True,37,-40.7,3.898
833,MTP_DSL,True,True,True,53,70.3,5.838
833,RAW_LLM,True,True,True,36,70.3,4.078
834,MTP_DSL,True,True,True,54,-90.0,6.352
834,RAW_LLM,False,False,False,38,-318.4,3.848
835,MTP_DSL,True,True,True,53,90.0,5.539
835,RAW_LLM,False,False,False,35,237.3,3.679
836,MTP_DSL,True,True,True,53,85.9,5.616
836,RAW_LLM,True,True,True,34,85.9,3.538
837,MTP_DSL,True,True,True,53,21.4,8.553
837,RAW_LLM,True,True,True,84,21.4,5.839
838,MTP_DSL,True,True,True,54,26.4,7.716
838,RAW_LLM,True,True,True,84,26.4,4.831
839,MTP_DSL,True,True,True,54,-61.2,6.505
839,RAW_LLM,True,True,True,37,-61.2,3.888
840,MTP_DSL,True,True,True,54,-70.4,5.041
840,RAW_LLM,True,True,True,38,-70.4,3.038
841,MTP_DSL,True,True,True,54,-90.0,5.385
841,RAW_LLM,False,False,False,39,-121.5,3.224
842,MTP_DSL,True,True,True,55,-85.7,7.891
842,RAW_LLM,True,True,True,85,-85.7,4.718
843,MTP_DSL,True,True,False,54,-26.0,7.592
843,RAW_LLM,True,True,True,60,4.8,4.476
844,MTP_DSL,True,True,False,53,35.3,6.942
844,RAW_LLM,True,True,True,59,-22.6,4.262
845,MTP_DSL,True,True,True,54,-90.0,6.365
845,RAW_LLM,False,False,False,38,-149.5,3.86
846,MTP_DSL,True,True,True,53,-9.2,5.402
846,RAW_LLM,True,True,True,34,-9.2,3.755
847,MTP_DSL,True,True,True,53,69.3,5.125
847,RAW_LLM,True,True,True,37,69.3,2.964
848,MTP_DSL,True,True,True,53,78.4,5.433
848,RAW_LLM,True,True,True,34,78.4,3.666
849,MTP_DSL,True,True,True,53,77.3,5.805
849,RAW_LLM,True,True,True,34,77.3,3.558
850,MTP_DSL,True,True,True,54,41.9,8.629
850,RAW_LLM,True,True,True,84,41.9,7.981
851,MTP_DSL,True,True,True,54,-28.0,5.581
851,RAW_LLM,True,True,True,38,-28.0,3.131
852,MTP_DSL,True,True,True,53,90.0,5.983
852,RAW_LLM,False,False,False,37,322.6,5.753
853,MTP_DSL,True,True,True,53,24.6,11.706
853,RAW_LLM,True,True,True,82,24.6,5.719
854,MTP_DSL,True,True,False,55,-21.3,7.141
854,RAW_LLM,True,True,True,62,-52.2,4.844
855,MTP_DSL,True,True,False,55,-56.3,10.853
855,RAW_LLM,True,True,True,61,30.8,5.525
856,MTP_DSL,True,True,True,53,61.5,9.761
856,RAW_LLM,True,True,True,82,61.5,6.401
857,MTP_DSL,True,True,True,53,90.0,5.102
857,RAW_LLM,False,False,False,38,248.5,2.967
858,MTP_DSL,True,True,False,52,0.6,9.399
858,RAW_LLM,True,True,True,57,58.6,4.328
859,MTP_DSL,True,True,True,53,89.0,7.975
859,RAW_LLM,True,True,True,82,89.0,5.321
860,MTP_DSL,True,True,True,53,-5.3,7.142
860,RAW_LLM,True,True,True,36,-5.3,5.214
861,MTP_DSL,True,True,True,54,-12.4,6.191
861,RAW_LLM,True,True,True,35,-12.4,3.851
862,MTP_DSL,True,True,False,53,40.5,7.457
862,RAW_LLM,True,True,True,60,11.2,4.674
863,MTP_DSL,True,True,True,53,7.1,6.304
863,RAW_LLM,True,True,True,35,7.1,4.798
864,MTP_DSL,True,True,True,55,-90.0,9.039
864,RAW_LLM,False,False,False,38,-293.2,3.603
865,MTP_DSL,True,True,True,54,-90.0,6.639
865,RAW_LLM,False,False,False,38,-236.4,3.912
866,MTP_DSL,True,True,False,53,41.5,7.05
866,RAW_LLM,True,True,True,58,18.2,5.001
867,MTP_DSL,True,True,True,55,-42.6,5.522
867,RAW_LLM,True,True,True,37,-42.6,3.372
868,MTP_DSL,True,True,True,52,5.5,5.959
868,RAW_LLM,True,True,True,35,5.5,4.405
869,MTP_DSL,True,True,True,54,-58.5,6.229
869,RAW_LLM,True,True,True,37,-58.5,4.309
870,MTP_DSL,True,True,True,53,0.0,4.428
870,RAW_LLM,True,True,True,27,0.0,3.157
871,MTP_DSL,True,True,True,53,62.8,5.741
871,RAW_LLM,True,True,True,34,62.8,3.573
872,MTP_DSL,True,True,True,54,-90.0,5.361
872,RAW_LLM,False,False,False,39,-279.5,2.943
873,MTP_DSL,True,True,True,54,29.1,6.031
873,RAW_LLM,True,True,True,36,29.1,3.305
874,MTP_DSL,True,True,True,54,69.0,5.171
874,RAW_LLM,True,True,True,36,69.0,3.268
875,MTP_DSL,True,True,True,54,-22.0,9.251
875,RAW_LLM,True,True,True,85,-22.0,5.445
876,MTP_DSL,True,True,True,55,-35.1,5.385
876,RAW_LLM,True,True,True,37,-35.1,3.514
877,MTP_DSL,True,True,True,54,90.0,5.965
877,RAW_LLM,False,False,False,37,104.1,3.366
878,MTP_DSL,True,True,False,53,-3.8,6.278
878,RAW_LLM,True,True,True,61,65.6,4.033
879,MTP_DSL,True,True,True,54,-90.0,6.482
879,RAW_LLM,False,False,False,38,-198.3,3.889
880,MTP_DSL,True,True,True,54,-55.8,5.878
880,RAW_LLM,True,True,True,35,-55.8,3.753
881,MTP_DSL,True,True,True,54,-22.8,5.239
881,RAW_LLM,True,True,True,38,-22.8,2.974
882,MTP_DSL,True,True,True,54,22.3,7.481
882,RAW_LLM,True,True,True,84,22.3,4.763
883,MTP_DSL,True,True,True,54,25.1,7.597
883,RAW_LLM,True,True,True,84,25.1,4.594
884,MTP_DSL,True,True,True,54,82.4,5.101
884,RAW_LLM,True,True,True,36,82.4,3.434
885,MTP_DSL,True,True,True,52,6.5,5.141
885,RAW_LLM,True,True,True,36,6.5,3.264
886,MTP_DSL,True,True,True,53,90.0,4.994
886,RAW_LLM,False,False,False,38,184.6,2.933
887,MTP_DSL,True,True,False,53,67.6,9.81
887,RAW_LLM,True,True,True,59,-70.5,4.774
888,MTP_DSL,True,True,True,54,-61.2,5.908
888,RAW_LLM,True,True,True,37,-61.2,4.35
889,MTP_DSL,True,True,True,54,-4.5,5.169
889,RAW_LLM,True,True,True,36,-4.5,5.136
890,MTP_DSL,True,True,True,55,-46.1,6.003
890,RAW_LLM,True,True,True,37,-46.1,3.506
891,MTP_DSL,True,True,True,53,90.0,4.986
891,RAW_LLM,False,False,False,38,231.1,2.894
892,MTP_DSL,True,True,False,53,0.6,6.09
892,RAW_LLM,True,True,True,58,7.6,3.973
893,MTP_DSL,True,True,True,55,-90.0,5.609
893,RAW_LLM,False,False,False,38,-320.6,3.642
894,MTP_DSL,True,True,True,54,-90.0,5.721
894,RAW_LLM,False,False,False,36,-197.9,3.774
895,MTP_DSL,True,True,True,53,-3.3,5.643
895,RAW_LLM,True,True,True,34,-3.3,3.588
896,MTP_DSL,True,True,True,55,-57.3,5.363
896,RAW_LLM,True,True,True,37,-57.3,3.259
897,MTP_DSL,True,True,True,54,44.9,5.863
897,RAW_LLM,True,True,True,36,44.9,3.252
898,MTP_DSL,True,True,True,53,-2.4,5.329
898,RAW_LLM,True,True,True,34,-2.4,3.798
899,MTP_DSL,True,True,False,54,-64.0,6.652
899,RAW_LLM,True,True,True,62,62.2,3.485
900,MTP_DSL,True,True,True,53,44.5,8.462
900,RAW_LLM,True,True,True,36,44.5,6.395
901,MTP_DSL,True,True,True,54,90.0,8.269
901,RAW_LLM,False,False,False,37,309.3,5.068
902,MTP_DSL,True,True,False,53,17.6,10.35
902,RAW_LLM,True,True,True,57,7.2,5.8
903,MTP_DSL,True,True,True,54,-84.4,5.922
903,RAW_LLM,True,True,True,37,-84.4,4.387
904,MTP_DSL,True,True,True,55,-75.8,5.221
904,RAW_LLM,True,True,True,37,-75.8,3.226
905,MTP_DSL,True,True,True,53,58.3,5.275
905,RAW_LLM,True,True,True,34,58.3,3.662
906,MTP_DSL,True,True,True,53,78.3,4.935
906,RAW_LLM,True,True,True,37,78.3,2.894
907,MTP_DSL,True,True,True,55,-85.2,8.116
907,RAW_LLM,True,True,True,85,-85.2,4.864
908,MTP_DSL,True,True,True,53,73.2,5.878
908,RAW_LLM,True,True,True,36,73.2,3.835
909,MTP_DSL,True,True,True,54,-63.8,5.447
909,RAW_LLM,True,True,True,35,-63.8,3.681
910,MTP_DSL,True,True,True,53,16.0,5.807
910,RAW_LLM,True,True,True,36,16.0,3.826
911,MTP_DSL,True,True,True,54,-15.2,6.076
911,RAW_LLM,True,True,True,38,-15.2,3.259
912,MTP_DSL,True,True,True,53,5.4,5.446
912,RAW_LLM,True,True,True,35,5.4,3.27
913,MTP_DSL,True,True,True,54,-56.7,5.556
913,RAW_LLM,True,True,True,35,-56.7,3.521
914,MTP_DSL,True,True,True,53,90.0,5.163
914,RAW_LLM,False,False,False,38,121.1,3.082
915,MTP_DSL,True,True,True,54,-29.3,7.432
915,RAW_LLM,True,True,True,86,-29.3,4.402
916,MTP_DSL,True,True,True,55,-78.5,8.285
916,RAW_LLM,True,True,True,85,-78.5,4.786
917,MTP_DSL,True,True,True,54,-90.0,5.227
917,RAW_LLM,False,False,False,39,-279.7,2.943
918,MTP_DSL,True,True,True,54,-90.0,6.458
918,RAW_LLM,False,False,False,38,-158.4,3.829
919,MTP_DSL,True,True,False,54,-41.4,7.078
919,RAW_LLM,True,True,True,60,-12.8,4.272
920,MTP_DSL,True,True,True,55,-37.6,5.467
920,RAW_LLM,True,True,True,37,-37.6,3.262
921,MTP_DSL,True,True,True,54,-43.8,4.961
921,RAW_LLM,True,True,True,38,-43.8,2.945
922,MTP_DSL,True,True,True,54,-53.3,8.259
922,RAW_LLM,True,True,True,86,-53.3,6.343
923,MTP_DSL,True,True,False,53,52.8,8.346
923,RAW_LLM,True,True,True,59,-79.6,5.003
924,MTP_DSL,True,True,False,54,-23.4,6.938
924,RAW_LLM,True,True,True,59,54.4,4.046
925,MTP_DSL,True,True,True,54,-19.6,5.837
925,RAW_LLM,True,True,True,35,-19.6,3.719
926,MTP_DSL,True,True,True,55,-53.9,6.001
926,RAW_LLM,True,True,True,37,-53.9,3.44
927,MTP_DSL,True,True,True,53,90.0,5.18
927,RAW_LLM,False,False,False,38,331.1,3.083
928,MTP_DSL,True,True,True,53,2.1,7.394
928,RAW_LLM,True,True,True,83,2.1,4.653
929,MTP_DSL,True,True,True,53,90.0,5.794
929,RAW_LLM,False,False,False,35,195.8,3.651
930,MTP_DSL,True,True,True,54,-79.3,5.069
930,RAW_LLM,True,True,True,38,-79.3,2.985
931,MTP_DSL,True,True,True,52,0.0,3.982
931,RAW_LLM,True,True,True,28,0.0,2.743
932,MTP_DSL,True,True,False,54,-77.7,7.763
932,RAW_LLM,True,True,True,62,-37.5,4.488
933,MTP_DSL,True,True,True,53,90.0,6.481
933,RAW_LLM,False,False,False,37,177.9,4.215
934,MTP_DSL,True,True,True,53,0.0,4.318
934,RAW_LLM,True,True,True,27,0.0,2.91
935,MTP_DSL,True,True,False,54,-59.6,6.868
935,RAW_LLM,True,True,True,58,6.7,4.297
936,MTP_DSL,True,True,True,54,90.0,5.554
936,RAW_LLM,False,False,False,37,250.8,3.254
937,MTP_DSL,True,True,True,53,62.4,7.141
937,RAW_LLM,True,True,True,85,62.4,4.894
938,MTP_DSL,True,True,True,55,-71.2,7.671
938,RAW_LLM,True,True,True,85,-71.2,4.938
939,MTP_DSL,True,True,True,54,-73.4,6.044
939,RAW_LLM,True,True,True,35,-73.4,3.785
940,MTP_DSL,True,True,True,55,-49.6,5.343
940,RAW_LLM,True,True,True,37,-49.6,3.268
941,MTP_DSL,True,True,True,54,-27.5,8.849
941,RAW_LLM,True,True,True,85,-27.5,5.52
942,MTP_DSL,True,True,True,53,50.6,4.851
942,RAW_LLM,True,True,True,37,50.6,2.934
943,MTP_DSL,True,True,True,53,90.0,5.186
943,RAW_LLM,False,False,False,38,249.5,3.126
944,MTP_DSL,True,True,True,54,-90.0,6.191
944,RAW_LLM,False,False,False,38,-337.5,4.107
945,MTP_DSL,True,True,True,52,0.0,4.654
945,RAW_LLM,True,True,True,25,0.0,3.678
946,MTP_DSL,True,True,True,54,-90.0,5.824
946,RAW_LLM,False,False,False,36,-246.0,3.531
947,MTP_DSL,True,True,True,54,-44.5,7.634
947,RAW_LLM,True,True,True,86,-44.5,4.436
948,MTP_DSL,True,True,True,54,62.9,7.619
948,RAW_LLM,True,True,True,84,62.9,4.706
949,MTP_DSL,True,True,True,54,-66.8,5.935
949,RAW_LLM,True,True,True,35,-66.8,3.556
950,MTP_DSL,True,True,True,54,34.7,5.168
950,RAW_LLM,True,True,True,36,34.7,3.25
951,MTP_DSL,True,True,True,55,-35.0,5.433
951,RAW_LLM,True,True,True,37,-35.0,3.473
952,MTP_DSL,True,True,True,53,79.4,5.522
952,RAW_LLM,True,True,True,34,79.4,3.604
953,MTP_DSL,True,True,True,55,-18.4,8.894
953,RAW_LLM,True,True,True,85,-18.4,5.364
954,MTP_DSL,True,True,True,53,69.8,5.856
954,RAW_LLM,True,True,True,36,69.8,4.615
955,MTP_DSL,True,True,False,53,81.4,8.422
955,RAW_LLM,True,True,True,61,-60.2,4.519
956,MTP_DSL,True,True,True,53,90.0,4.971
956,RAW_LLM,False,False,False,38,198.6,2.917
957,MTP_DSL,True,True,True,53,90.0,5.243
957,RAW_LLM,False,False,False,37,94.3,2.923
958,MTP_DSL,True,True,True,53,-0.6,5.397
958,RAW_LLM,True,True,True,34,-0.6,3.513
959,MTP_DSL,True,True,True,53,90.0,5.236
959,RAW_LLM,False,False,False,38,277.6,4.021
960,MTP_DSL,True,True,True,53,90.0,5.891
960,RAW_LLM,False,False,False,38,204.2,3.407
961,MTP_DSL,True,True,True,54,-81.6,8.167
961,RAW_LLM,True,True,True,86,-81.6,4.476
962,MTP_DSL,True,True,True,54,90.0,5.368
962,RAW_LLM,False,False,False,37,216.8,3.267
963,MTP_DSL,True,True,True,53,90.0,5.212
963,RAW_LLM,False,False,False,38,144.1,3.067
964,MTP_DSL,True,True,True,55,-61.6,5.415
964,RAW_LLM,True,True,True,37,-61.6,3.271
965,MTP_DSL,True,True,True,54,90.0,5.302
965,RAW_LLM,False,False,False,37,203.8,4.643
966,MTP_DSL,True,True,True,54,-24.1,6.192
966,RAW_LLM,True,True,True,37,-24.1,4.246
967,MTP_DSL,True,True,True,54,-39.1,5.027
967,RAW_LLM,True,True,True,38,-39.1,3.373
968,MTP_DSL,True,True,True,53,29.2,4.868
968,RAW_LLM,True,True,True,37,29.2,2.949
969,MTP_DSL,True,True,True,54,-70.0,7.197
969,RAW_LLM,True,True,True,86,-70.0,4.362
970,MTP_DSL,True,True,True,53,70.8,6.002
970,RAW_LLM,True,True,True,36,70.8,3.856
971,MTP_DSL,True,True,True,52,4.7,4.732
971,RAW_LLM,True,True,True,36,4.7,3.157
972,MTP_DSL,True,True,False,54,-61.0,7.198
972,RAW_LLM,True,True,True,60,-13.5,4.428
973,MTP_DSL,True,True,True,54,-90.0,6.275
973,RAW_LLM,False,False,False,36,-271.2,3.789
974,MTP_DSL,True,True,True,54,-85.5,8.811
974,RAW_LLM,True,True,True,85,-85.5,5.401
975,MTP_DSL,True,True,True,54,-69.6,8.622
975,RAW_LLM,True,True,True,83,-69.6,4.942
976,MTP_DSL,True,True,True,54,-90.0,6.253
976,RAW_LLM,False,False,False,38,-227.5,4.198
977,MTP_DSL,True,True,True,53,45.9,8.089
977,RAW_LLM,True,True,True,82,45.9,5.726
978,MTP_DSL,True,True,True,54,-10.1,6.935
978,RAW_LLM,True,True,True,35,-10.1,3.76
979,MTP_DSL,True,True,True,54,-71.1,5.583
979,RAW_LLM,True,True,True,35,-71.1,4.167
980,MTP_DSL,True,True,True,54,-90.0,5.588
980,RAW_LLM,False,False,False,39,-267.0,3.055
981,MTP_DSL,True,True,True,53,40.8,4.841
981,RAW_LLM,True,True,True,37,40.8,2.912
982,MTP_DSL,True,True,True,53,64.1,8.523
982,RAW_LLM,True,True,True,84,64.1,5.524
983,MTP_DSL,True,True,True,53,-2.4,5.382
983,RAW_LLM,True,True,True,34,-2.4,3.948
984,MTP_DSL,True,True,True,54,-90.0,5.934
984,RAW_LLM,False,False,False,36,-272.6,4.037
985,MTP_DSL,True,True,True,54,-71.5,8.205
985,RAW_LLM,True,True,True,83,-71.5,4.984
986,MTP_DSL,True,True,True,53,23.4,5.186
986,RAW_LLM,True,True,True,37,23.4,2.925
987,MTP_DSL,True,True,True,54,-35.3,5.922
987,RAW_LLM,True,True,True,37,-35.3,4.281
988,MTP_DSL,True,True,True,54,-49.8,5.903
988,RAW_LLM,True,True,True,35,-49.8,4.007
989,MTP_DSL,True,True,True,53,-6.4,5.797
989,RAW_LLM,True,True,True,36,-6.4,3.918
990,MTP_DSL,True,True,True,52,7.6,5.796
990,RAW_LLM,True,True,True,33,7.6,3.743
991,MTP_DSL,True,True,True,54,-90.0,5.713
991,RAW_LLM,False,False,False,36,-129.6,3.492
992,MTP_DSL,True,True,True,54,33.3,5.355
992,RAW_LLM,True,True,True,36,33.3,3.437
993,MTP_DSL,True,True,True,53,60.7,4.991
993,RAW_LLM,True,True,True,37,60.7,2.919
994,MTP_DSL,True,True,True,53,83.1,5.384
994,RAW_LLM,True,True,True,34,83.1,3.812
995,MTP_DSL,True,True,True,53,-5.2,8.429
995,RAW_LLM,True,True,True,84,-5.2,5.412
996,MTP_DSL,True,True,False,55,-54.4,7.495
996,RAW_LLM,True,True,True,62,-45.4,3.929
997,MTP_DSL,True,True,True,54,58.2,7.498
997,RAW_LLM,True,True,True,84,58.2,4.654
998,MTP_DSL,True,True,True,54,90.0,5.665
998,RAW_LLM,False,False,False,37,160.0,3.242
999,MTP_DSL,True,True,True,54,-90.0,5.978
999,RAW_LLM,False,False,False,37,-99.5,3.859
1000,MTP_DSL,True,True,True,53,90.0,6.239
1000,RAW_LLM,False,False,False,37,110.2,3.835
1001,MTP_DSL,True,True,True,54,-14.1,5.001
1001,RAW_LLM,True,True,True,38,-14.1,2.941
1002,MTP_DSL,True,True,True,52,0.0,5.134
1002,RAW_LLM,True,True,True,27,0.0,4.029
1003,MTP_DSL,True,True,False,53,7.6,6.385
1003,RAW_LLM,True,True,True,59,58.1,3.824
1004,MTP_DSL,True,True,True,53,0.0,4.351
1004,RAW_LLM,True,True,True,27,0.0,3.362
1005,MTP_DSL,True,True,True,54,-51.6,6.02
1005,RAW_LLM,True,True,True,37,-51.6,3.97
1006,MTP_DSL,True,True,True,54,-8.0,7.589
1006,RAW_LLM,True,True,True,84,-8.0,4.802
1007,MTP_DSL,True,True,True,54,39.5,5.692
1007,RAW_LLM,True,True,True,36,39.5,3.261
1008,MTP_DSL,True,True,True,55,-15.9,8.405
1008,RAW_LLM,True,True,True,85,-15.9,4.721
1009,MTP_DSL,True,True,True,54,-90.0,6.318
1009,RAW_LLM,False,False,False,38,-306.0,3.848
1010,MTP_DSL,True,True,True,54,-90.0,6.101
1010,RAW_LLM,False,False,False,36,-189.6,3.53
1011,MTP_DSL,True,True,True,52,6.3,4.724
1011,RAW_LLM,True,True,True,36,6.3,2.95
1012,MTP_DSL,True,True,True,53,80.3,5.015
1012,RAW_LLM,True,True,True,37,80.3,3.074
1013,MTP_DSL,True,True,True,53,90.0,5.529
1013,RAW_LLM,False,False,False,35,157.7,3.494
1014,MTP_DSL,True,True,False,52,6.8,7.759
1014,RAW_LLM,True,True,True,59,59.0,4.625
1015,MTP_DSL,True,True,True,53,12.3,4.938
1015,RAW_LLM,True,True,True,37,12.3,2.943
1016,MTP_DSL,True,True,True,55,-67.0,7.904
1016,RAW_LLM,True,True,True,85,-67.0,5.842
1017,MTP_DSL,True,True,True,55,-90.0,6.183
1017,RAW_LLM,False,False,False,38,-166.0,3.657
1018,MTP_DSL,True,True,True,53,90.0,8.509
1018,RAW_LLM,False,False,False,35,277.6,5.526
1019,MTP_DSL,True,True,True,54,17.1,7.926
1019,RAW_LLM,True,True,True,36,17.1,3.799
1020,MTP_DSL,True,True,True,54,-47.2,5.969
1020,RAW_LLM,True,True,True,37,-47.2,3.871
1021,MTP_DSL,True,True,True,53,36.2,7.604
1021,RAW_LLM,True,True,True,85,36.2,4.369
1022,MTP_DSL,True,True,False,53,34.2,7.097
1022,RAW_LLM,True,True,True,60,36.2,5.138
1023,MTP_DSL,True,True,True,54,-59.0,5.962
1023,RAW_LLM,True,True,True,35,-59.0,3.52
1024,MTP_DSL,True,True,True,54,-87.9,5.611
1024,RAW_LLM,True,True,True,35,-87.9,4.605
1025,MTP_DSL,True,True,True,53,90.0,6.424
1025,RAW_LLM,False,False,False,37,229.5,3.815
1026,MTP_DSL,True,True,True,54,12.6,5.108
1026,RAW_LLM,True,True,True,36,12.6,3.524
1027,MTP_DSL,True,True,True,52,0.0,4.211
1027,RAW_LLM,True,True,True,28,0.0,2.757
1028,MTP_DSL,True,True,True,53,41.1,5.409
1028,RAW_LLM,True,True,True,34,41.1,3.504
1029,MTP_DSL,True,True,True,54,58.5,5.316
1029,RAW_LLM,True,True,True,36,58.5,3.42
1030,MTP_DSL,True,True,True,55,-17.7,5.524
1030,RAW_LLM,True,True,True,37,-17.7,3.219
1031,MTP_DSL,True,True,True,52,7.7,5.311
1031,RAW_LLM,True,True,True,33,7.7,3.809
1032,MTP_DSL,True,True,True,54,83.8,5.487
1032,RAW_LLM,True,True,True,36,83.8,3.225
1033,MTP_DSL,True,True,True,54,-25.6,4.942
1033,RAW_LLM,True,True,True,38,-25.6,3.324
1034,MTP_DSL,True,True,True,53,65.1,5.867
1034,RAW_LLM,True,True,True,36,65.1,4.12
1035,MTP_DSL,True,True,True,54,-76.2,5.141
1035,RAW_LLM,True,True,True,38,-76.2,2.938
1036,MTP_DSL,True,True,True,53,57.8,6.406
1036,RAW_LLM,True,True,True,34,57.8,3.684
1037,MTP_DSL,True,True,True,54,-90.0,5.167
1037,RAW_LLM,False,False,False,39,-202.6,2.906
1038,MTP_DSL,True,True,True,53,0.0,4.421
1038,RAW_LLM,True,True,True,27,0.0,2.902
1039,MTP_DSL,True,True,True,54,54.3,5.578
1039,RAW_LLM,True,True,True,36,54.3,3.236
1040,MTP_DSL,True,True,True,54,-13.0,6.361
1040,RAW_LLM,True,True,True,35,-13.0,3.537
1041,MTP_DSL,True,True,True,54,-90.0,6.06
1041,RAW_LLM,False,False,False,35,-93.2,3.534
1042,MTP_DSL,True,True,True,54,90.0,5.348
1042,RAW_LLM,False,False,False,37,341.9,3.341
1043,MTP_DSL,True,True,True,54,-73.3,6.357
1043,RAW_LLM,True,True,True,37,-73.3,4.025
1044,MTP_DSL,True,True,False,54,29.6,6.56
1044,RAW_LLM,True,True,True,60,39.2,3.81
1045,MTP_DSL,True,True,True,54,-52.8,5.97
